Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
2196	-2353.497	-2424.881	71.38446	0.141101	0.0956898	0.0301151	0.0359091	0.0702341	0.170232	0.0427019	0.0122631	0.0583201	0.0491571	0.067131	0.11899	0.0335192	0.0302496	0.00240235	0.0317833	0.0118016	0.0579349	0.0274957	0.028163	0.0358922	0.0130264	0.0117824	0.00723924	0.0111482	0.016028	0.00587324	0.282932	0.0870592	0.0089358	0.00923739	0.00360027	0.0062756	0.13663	0.0353988	0.07227	0.0446035	0.00483275	0.0127026	0.0603263	0.005874	0.0113658	0.0408719	0.0395895	0.00948558	0.00677266	0.0273478	0.0213556	0.000543382	0.00389489	0.000537552	0.46911	1.30969	0.134821	0.376341	0.737206	1.35647	2.65717	7.41722	1.448889	0.2089411	0.0656705	0.0445354	0.014016	0.0167126	0.0326879	0.0792281	0.0198741	0.00570741	0.027143	0.0228784	0.0312437	0.0553794	0.0156003	0.0140786	0.00111809	0.0147924	0.00549262	0.0269637	0.0127969	0.0131075	0.0167047	0.00606265	0.00548369	0.00336924	0.00518853	0.00745964	0.00273349	0.13168	0.0405185	0.00415884	0.00429921	0.00167561	0.00292075	0.0635895	0.0164751	0.0336354	0.0207591	0.00224923	0.00591197	0.0280767	0.00273384	0.00528981	0.0190223	0.0184255	0.00441472	0.00315209	0.012728	0.00993918	0.000252897	0.00181274	0.000250184	0.626758	0.373242	0.626758	2.148626
2232	-2360.002	-2430.135	70.13332	0.171261	0.0792132	0.0443671	0.0810458	0.105131	0.0993762	0.0670877	0.0768118	0.053016	0.0600557	0.122799	0.219038	0.0336461	0.0430682	0.00470757	0.023482	0.0322359	0.0341467	0.0863852	0.0400409	0.0325157	0.03485	0.0112507	0.0356457	0.0212438	0.0171794	0.00469716	0.325356	0.0728562	0.0467151	0.0304627	0.0102675	0.0381515	0.197889	0.0217002	0.0579359	0.0518078	0.0135206	0.0132994	0.123609	0.0695176	0.0436586	0.0339692	0.0776525	0.0467287	0.00232966	0.00835629	0.0240542	0.00300731	0.00439428	0.000364704	0.485582	1.30008	0.147197	0.392809	0.747123	1.33847	2.54577	6.79363	1.38539	0.2178766	0.0580173	0.0268346	0.01503	0.0274555	0.0356147	0.0336651	0.0227269	0.0260211	0.0179599	0.0203448	0.0415998	0.0742025	0.0113981	0.01459	0.00159476	0.00795488	0.0109204	0.0115677	0.0292643	0.0135644	0.0110152	0.011806	0.00381133	0.0120755	0.00719665	0.00581977	0.00159123	0.110219	0.0246811	0.0158254	0.0103197	0.00347826	0.0129244	0.0670379	0.00735128	0.0196266	0.0175507	0.00458031	0.00450537	0.0418742	0.0235501	0.01479	0.0115075	0.0263059	0.01583	0.000789205	0.00283082	0.00814873	0.00101877	0.00148863	0.000123549	0.480067	0.519933	0.480067	2.951902
2268	-2357.73	-2429.622	71.89205	0.0842484	0.0461785	0.0295347	0.0549844	0.0735627	0.0662273	0.034073	0.0145314	0.0543929	0.0404916	0.0445943	0.156661	0.00339668	0.015111	0.00621958	0.002788	0.0132468	0.0298063	0.0162204	0.0205752	0.0299633	0.0161313	0.020561	0.0279871	0.0152387	0.00528052	0.00882606	0.15638	0.0696851	0.0125206	0.0104933	0.00543345	0.0261082	0.183996	0.0161013	0.016212	0.0351202	0.0123497	0.00829189	0.0359551	0.0134356	0.015019	0.00494608	0.0552742	0.0164936	0.00461636	0.0142439	0.0160808	0.00323722	0.00781692	0.00509922	0.516689	1.28193	0.114832	0.348009	0.719424	1.39	2.87348	8.70834	1.564924	0.2351154	0.0502753	0.027557	0.0176248	0.032812	0.0438986	0.0395212	0.0203331	0.00867163	0.032459	0.0241634	0.0266117	0.0934877	0.00202697	0.0090175	0.00371154	0.00166374	0.00790504	0.0177869	0.00967952	0.0122783	0.0178806	0.00962635	0.0122698	0.0167013	0.00909369	0.00315115	0.00526695	0.0933201	0.0415846	0.00747165	0.00626185	0.00324241	0.0155801	0.109799	0.00960844	0.00967452	0.020958	0.00736971	0.00494819	0.0214562	0.00801769	0.00896262	0.00295157	0.0329849	0.00984259	0.00275482	0.00850006	0.00959624	0.00193181	0.00466475	0.00304296	0.668467	0.331533	0.6684673	1.675742
2304	-2355.825	-2426.56	70.73449	0.137485	0.116591	0.0623728	0.0252012	0.0605363	0.127972	0.134036	0.00681227	0.0595904	0.0576623	0.0443016	0.119429	0.0275557	0.0212888	0.0118961	0.0353081	0.0296734	0.0652467	0.0503361	0.0346067	0.0239451	0.019531	0.0115267	0.0138871	0.0272474	0.0182396	0.00627129	0.0333293	0.30071	0.0595013	0.03184	0.0482129	0.0249063	0.00723516	0.220017	0.0131141	0.0327637	0.0661095	0.0829506	0.017208	0.0379801	0.0120027	0.0115817	0.0302463	0.0429874	0.0342659	0.0162402	0.0124272	0.0061031	0.0260993	0.000990469	0.472926	1.30746	0.12325	0.360226	0.727209	1.37512	2.77604	8.11358	1.513773	0.2109995	0.0546146	0.0463147	0.024777	0.0100109	0.0240474	0.0508354	0.0532445	0.0027061	0.0236717	0.0229058	0.0175983	0.0474419	0.0109462	0.00845674	0.00472561	0.0140258	0.0117874	0.0259186	0.0199955	0.0137471	0.00951193	0.00775849	0.00457888	0.0055165	0.0108238	0.00724551	0.00249121	0.0132397	0.119454	0.0236363	0.0126481	0.0191521	0.00989376	0.00287409	0.0873994	0.00520945	0.013015	0.0262613	0.0329513	0.00683568	0.0150872	0.00476796	0.00460071	0.012015	0.0170763	0.0136118	0.00645126	0.0049366	0.00242439	0.0103677	0.000393454	0.598732	0.401268	0.5987324	2.517372
2340	-2368.211	-2439.772	71.56065	0.100289	0.0951956	0.0578184	0.0784487	0.0213733	0.0922675	0.0732881	0.0235724	0.0679788	0.0310246	0.0397973	0.104189	0.0279492	0.011987	0.00175007	0.0404416	0.0127218	0.0689051	0.0463671	0.0175814	0.00985245	0.030961	0.00705105	0.0284796	0.0170035	0.00589973	0.00461906	0.195896	0.0470094	0.0525215	0.00345995	0.00403215	0.0454881	0.160224	0.054208	0.0174887	0.030641	0.0323584	0.0174321	0.0336633	0.0182308	0.00328858	0.0130143	0.0361414	0.0342963	0.0523981	0.039074	0.0368669	0.0155709	0.00249417	0.0115676	0.333101	1.38902	0.107838	0.337505	0.712578	1.40336	2.96292	9.27316	1.610364	0.1398887	0.048351	0.0458956	0.0278753	0.0378216	0.0103044	0.0444839	0.0353336	0.0113647	0.0327738	0.0149575	0.019187	0.0502315	0.0134749	0.00577916	0.000843743	0.0194977	0.00613344	0.0332204	0.0223544	0.00847631	0.00475005	0.0149269	0.00339944	0.0137305	0.0081977	0.00284437	0.00222694	0.0944452	0.0226641	0.0253216	0.0016681	0.00194397	0.0219307	0.0772472	0.0261347	0.00843165	0.0147726	0.0156006	0.00840433	0.0162297	0.00878943	0.00158549	0.00627446	0.0174244	0.0165349	0.0252621	0.0188383	0.0177742	0.007507	0.00120249	0.00557694	0.578517	0.421483	0.5785169	2.074178
2376	-2361.805	-2431.516	69.71095	0.111128	0.152438	0.0571015	0.0466145	0.058583	0.218903	0.0907375	0.0299504	0.0986077	0.0585483	0.0944228	0.26089	0.0330164	0.019186	0.0164735	0.0459695	0.0144582	0.10743	0.0548407	0.0732701	0.0320987	0.0250407	0.0216608	0.0738558	0.0290889	0.0262348	0.0116423	0.439926	0.0257448	0.0189536	0.00514141	0.00224299	0.0772843	0.241261	0.0336364	0.00941489	0.0297976	0.0576265	0.0442783	0.0605353	0.0353942	0.0526201	0.0130374	0.091623	0.00222237	0.00776119	0.0793911	0.0315268	0.0250927	0.00922198	0.00917242	0.514021	1.28349	0.180374	0.433745	0.770591	1.29771	2.3055	5.54403	1.238415	0.233618	0.0340351	0.0466873	0.0174885	0.0142766	0.0179422	0.0670432	0.0277901	0.00917288	0.0302005	0.0179316	0.0289188	0.0799028	0.0101119	0.00587608	0.00504534	0.014079	0.00442811	0.0329024	0.016796	0.0224404	0.00983086	0.00766919	0.00663404	0.0226198	0.00890904	0.00803491	0.00356569	0.134736	0.00788486	0.00580492	0.00157466	0.000686959	0.0236698	0.0738909	0.0103018	0.00288349	0.00912611	0.0176493	0.0135611	0.0185401	0.0108402	0.0161159	0.00399297	0.0280613	0.000680645	0.00237702	0.0243151	0.00965569	0.00768512	0.00282441	0.00280923	0.616415	0.383585	0.6164152	3.265098
2412	-2357.088	-2427.759	70.67101	0.0966994	0.133571	0.0529735	0.0496669	0.0825113	0.119876	0.055175	0.0325371	0.0944304	0.0166673	0.106491	0.148145	0.0237153	0.0406782	0.00377256	0.0195865	0.0121354	0.0911709	0.0594584	0.0274449	0.0379309	0.00703503	0.0107698	0.0696845	0.0357576	0.0121011	0.00373352	0.404912	0.00567011	0.0297052	0.0104726	0.0054331	0.0327035	0.134113	0.0178867	0.0233827	0.0138801	0.0331952	0.0277731	0.12058	0.0710344	0.0280968	0.0124851	0.0539636	0.0193775	0.0041267	0.123131	0.0221274	0.0208875	0.0536124	0.0160512	0.420174	1.33823	0.161172	0.410576	0.757506	1.32012	2.4356	6.20453	1.319803	0.1831531	0.0354428	0.0489574	0.0194162	0.0182042	0.0302425	0.0439376	0.0202231	0.0119257	0.0346112	0.00610899	0.0390316	0.054299	0.00869228	0.0149096	0.00138274	0.00717898	0.00444793	0.0334165	0.021793	0.0100593	0.0139026	0.00257852	0.00394741	0.0255412	0.0131061	0.00443536	0.00136843	0.148411	0.00207824	0.0108877	0.00383848	0.00199137	0.0119867	0.049156	0.00655595	0.00857038	0.00508742	0.0121669	0.0101796	0.0441958	0.026036	0.0102982	0.00457612	0.0197791	0.00710234	0.00151254	0.0451307	0.00811027	0.0076558	0.0196503	0.00588317	0.67206	0.32794	0.67206	2.728319
2448	-2353.469	-2423.527	70.05847	0.162724	0.0955206	0.0485761	0.0489414	0.0954222	0.198684	0.0651073	0.0482748	0.0853456	0.0591066	0.0835704	0.228101	0.0377402	0.0425565	0.00977871	0.0517823	0.0311399	0.0767676	0.059619	0.0707941	0.0282265	0.012648	0.0242387	0.0804416	0.0190406	0.0283417	0.0088325	0.395799	0.00314355	0.011319	0.0159833	0.00592449	0.0172295	0.245093	0.0411522	0.0206696	0.0234245	0.0307676	0.052896	0.077707	0.0758045	0.0165926	0.0241633	0.056027	0.0217042	0.00210246	0.0420897	0.0382575	0.00256919	0.0364908	0.00345905	0.54347	1.26631	0.193197	0.448519	0.778685	1.28422	2.22956	5.17606	1.188757	0.2503529	0.0531485	0.0311986	0.0158658	0.0159851	0.0311665	0.0648935	0.0212652	0.0157674	0.0278753	0.0193052	0.0272955	0.0745016	0.0123266	0.0138997	0.00319389	0.016913	0.0101708	0.0250736	0.0194726	0.0231225	0.00921926	0.00413106	0.00791677	0.0262736	0.00621897	0.00925687	0.00288484	0.129275	0.00102674	0.00369699	0.00522043	0.00193504	0.00562745	0.0800514	0.013441	0.00675105	0.00765084	0.0100492	0.0172767	0.0253804	0.024759	0.00541941	0.00789213	0.0182994	0.00708894	0.0006867	0.0137472	0.0124955	0.000839142	0.0119185	0.00112978	0.6298	0.3702	0.6297996	3.061691
2484	-2357.423	-2428.46	71.0364	0.109597	0.118809	0.0712493	0.0613701	0.0478962	0.10928	0.0425334	0.0385082	0.0573273	0.0386713	0.0451111	0.14679	0.024692	0.0221084	0.00954961	0.0397603	0.0181577	0.0775422	0.047586	0.0226038	0.0308677	0.0384681	0.0189523	0.013491	0.0171216	0.00297234	0.00561734	0.289114	0.00574534	0.0187739	0.0183745	0.00927342	0.0197574	0.215975	0.0158269	0.00123012	0.00861618	0.0153948	0.0468071	0.0706946	0.0495961	0.0628898	0.0376947	0.0535512	0.0172342	0.00253285	0.0231168	0.0315	0.00440568	0.022627	0.0325842	0.571351	1.25005	0.159339	0.408291	0.756188	1.32242	2.44923	6.27593	1.328077	0.2666207	0.0466381	0.0505583	0.0303195	0.0261155	0.0203818	0.0465033	0.0180997	0.0163868	0.0243951	0.0164562	0.0191966	0.0624652	0.0105075	0.00940803	0.00406375	0.0169196	0.00772683	0.0329974	0.0202498	0.00961882	0.0131355	0.0163698	0.00806497	0.00574095	0.00728592	0.00126485	0.00239041	0.12303	0.00244488	0.00798907	0.00781911	0.00394622	0.00840757	0.0919062	0.00673501	0.000523468	0.00366654	0.00655111	0.0199184	0.0300834	0.0211051	0.0267622	0.0160406	0.0227882	0.00733387	0.00107783	0.00983715	0.0134046	0.0018748	0.00962871	0.0138659	0.695719	0.304281	0.6957192	2.349951
2520	-2350.825	-2422.028	71.20279	0.129209	0.0851561	0.022748	0.0320211	0.0746676	0.125837	0.0806195	0.0152719	0.0499252	0.0497809	0.0771813	0.132254	0.0224931	0.0288861	0.00826699	0.0195036	0.0162089	0.143848	0.0343463	0.0242471	0.0187119	0.0204744	0.0129611	0.00566842	0.015965	0.00783568	0.00595775	0.190632	0.0401907	0.0363494	0.00886421	0.0166647	0.023975	0.207109	0.0186034	0.00075041	0.0121029	0.0169536	0.0502411	0.0471954	0.0789633	0.0238456	0.0121363	0.0420049	0.0099512	0.0109944	0.0207148	0.0350934	0.00395038	0.0279744	0.00443812	0.478247	1.30436	0.119264	0.354496	0.723581	1.38202	2.8209	8.38475	1.537544	0.2138811	0.0587381	0.0387118	0.0103412	0.0145567	0.0339438	0.0572053	0.0366495	0.00694257	0.0226959	0.0226303	0.0350865	0.0601225	0.0102253	0.0131316	0.00375816	0.0088663	0.00736852	0.065393	0.0156138	0.0110227	0.00850639	0.00930762	0.00589209	0.00257685	0.00725764	0.00356209	0.00270838	0.0866611	0.0182706	0.0165244	0.00402965	0.00757572	0.010899	0.0941513	0.00845706	0.000341135	0.00550196	0.00770708	0.0228395	0.0214549	0.0358966	0.0108402	0.00551715	0.0190954	0.0045238	0.00499802	0.00941693	0.0159534	0.00179584	0.0127171	0.00201756	0.525342	0.474658	0.5253425	2.199745
2556	-2361.518	-2432.638	71.12034	0.119303	0.107827	0.0162494	0.0268622	0.0933971	0.106323	0.0870311	0.0315661	0.0621919	0.0798759	0.0781765	0.144161	0.0206937	0.0140474	0.00496109	0.0158294	0.0246978	0.137173	0.0281726	0.0180602	0.0291359	0.0139129	0.00747719	0.00263477	0.0108505	0.00693251	0.00622013	0.204548	0.0747203	0.0549786	0.0100942	0.00410671	0.019497	0.254695	0.0269486	0.00500469	0.0258017	0.00315914	0.0314928	0.0756207	0.0239429	0.0220201	0.0558448	0.0147935	0.0254854	0.0329348	0.0145324	0.0180869	0.00434244	0.034262	0.00266152	0.522592	1.27849	0.155978	0.404068	0.753739	1.32672	2.47483	6.41116	1.343491	0.2384418	0.0511298	0.0462115	0.00696402	0.0115123	0.0400273	0.0455668	0.037299	0.0135283	0.0266536	0.0342324	0.0335042	0.061783	0.00886872	0.00602031	0.00212618	0.006784	0.0105848	0.0587885	0.0120739	0.00774008	0.0124868	0.00596265	0.00320451	0.00112919	0.00465021	0.00297107	0.00266577	0.0876633	0.0320229	0.0235622	0.00432608	0.00176001	0.00835583	0.109155	0.0115494	0.00214486	0.0110578	0.00135391	0.0134969	0.0324088	0.0102612	0.00943718	0.0239335	0.00634007	0.0109223	0.0141149	0.00622816	0.00775153	0.00186104	0.0146837	0.00114065	0.544898	0.455102	0.5448977	2.333338
2592	-2362.545	-2434.645	72.09963	0.112253	0.0714851	0.0163907	0.0547457	0.0592482	0.0616749	0.0552897	0.0174205	0.0488958	0.030124	0.038964	0.0480398	0.0271314	0.0261519	0.0149031	0.0122276	0.0108542	0.0527528	0.0146992	0.0169594	0.0175318	0.0184162	0.00293347	0.0311123	0.0201599	0.00485619	0.00575244	0.0793177	0.0445469	0.00391878	0.00375152	0.00383546	0.00421475	0.0966977	0.0179151	0.00761351	0.007511	0.00924758	0.0484411	0.0360794	0.0168764	0.00639872	0.0346475	0.00712723	0.00589957	0.0094602	0.00824792	0.0121619	0.0236826	0.0019822	0.00104006	0.533227	1.27228	0.0917083	0.311863	0.695226	1.43838	3.20654	10.9041	1.727515	0.2444806	0.0812491	0.0517413	0.0118637	0.0396252	0.0428842	0.0446406	0.0400189	0.012609	0.035391	0.0218039	0.0282023	0.0347715	0.0196379	0.0189289	0.0107869	0.00885042	0.00785631	0.0381827	0.0106394	0.0122753	0.0126896	0.0133297	0.00212326	0.0225192	0.0145918	0.00351493	0.00416365	0.0574106	0.0322433	0.00283643	0.00271537	0.00277613	0.00305066	0.0699903	0.012967	0.0055107	0.0054365	0.00669344	0.0350619	0.0261144	0.0122152	0.00463143	0.025078	0.00515873	0.00427014	0.00684734	0.00596988	0.00880286	0.0171416	0.00143473	0.000752804	0.543228	0.456772	0.5432275	1.381587
2628	-2362.253	-2433.818	71.56541	0.131677	0.0748354	0.0573965	0.0580489	0.0702406	0.110873	0.0649962	0.0321575	0.0590281	0.0442142	0.0928682	0.141542	0.0275127	0.0310384	0.00465237	0.0308832	0.0126796	0.0216269	0.0214741	0.0285247	0.0118956	0.0243654	0.0137333	0.07845	0.0242659	0.0071233	0.0116015	0.0471145	0.183578	0.0373347	0.0251299	0.023929	0.0338784	0.0273872	0.110187	0.00988363	0.0276568	0.0350077	0.0155117	0.0523793	0.00907389	0.00226183	0.00732769	0.0545384	0.0206284	0.0117495	0.0273998	0.0176597	0.0139266	0.0369774	0.00292185	0.545705	1.26501	0.192192	0.447379	0.778067	1.28524	2.23524	5.20314	1.19253	0.2516414	0.0620782	0.0352806	0.0270592	0.0273667	0.0331144	0.0522702	0.030642	0.0151604	0.0278284	0.0208444	0.043782	0.0667291	0.0129707	0.0146328	0.00219333	0.0145597	0.00597771	0.0101959	0.0101238	0.0134478	0.00560808	0.0114869	0.00647446	0.0369847	0.01144	0.00335823	0.00546944	0.0222118	0.0865465	0.0176012	0.0118473	0.0112811	0.0159717	0.0129115	0.0519469	0.00465957	0.0130386	0.0165042	0.00731289	0.0246939	0.00427782	0.00106632	0.00345459	0.0257117	0.00972513	0.00553923	0.0129174	0.00832553	0.0065656	0.0174327	0.00137748	0.495628	0.504372	0.4956277	2.121148
2664	-2361.382	-2433.17	71.78824	0.0765576	0.081406	0.0748954	0.0275929	0.0802127	0.0756623	0.0450758	0.0221647	0.0400564	0.021743	0.0679159	0.0681419	0.0170586	0.0307661	0.00611573	0.0262994	0.00689571	0.0380689	0.0317889	0.0308224	0.0142967	0.00810651	0.00709582	0.0226627	0.0259976	0.000370652	0.00617755	0.0506612	0.217377	0.0408783	0.0163512	0.0176453	0.0167455	0.0206076	0.138195	0.00830769	0.0164596	0.0146436	0.013331	0.0260837	0.00058614	0.000906032	0.024238	0.0475937	0.00509667	0.0349772	0.00259838	0.0499777	0.0106556	0.0404794	0.0159715	0.57127	1.25009	0.137955	0.380582	0.739788	1.35174	2.62756	7.24873	1.432273	0.2665728	0.0429059	0.0456231	0.0419743	0.0154641	0.0449543	0.0424041	0.0252622	0.012422	0.0224492	0.0121856	0.0380627	0.0381894	0.00956032	0.0172425	0.0034275	0.0147392	0.00386462	0.0213353	0.0178158	0.0172741	0.00801243	0.0045432	0.00397678	0.0127011	0.0145701	0.000207728	0.00346214	0.0283925	0.121827	0.0229098	0.00916383	0.00988914	0.00938482	0.0115493	0.0774501	0.00465595	0.00922458	0.00820683	0.00747119	0.0146183	0.000328496	0.000507776	0.0135839	0.0266734	0.00285637	0.0196026	0.00145624	0.0280094	0.00597181	0.0226862	0.00895105	0.738895	0.261105	0.7388952	1.784315
2700	-2348.656	-2420.189	71.53358	0.0890571	0.0873511	0.0483659	0.102446	0.0577971	0.147548	0.0799497	0.00882564	0.0557148	0.0465739	0.0898181	0.107032	0.0171284	0.0400521	0.00560287	0.0306538	0.0207588	0.0760086	0.0425389	0.029068	0.0152263	0.0221971	0.0128004	0.0232173	0.0152214	0.00174873	0.0072091	0.035313	0.168828	0.0449624	0.0290581	0.0089912	0.00249222	0.0156176	0.187018	0.00892996	0.0271124	0.0137267	0.0294918	0.020522	0.00799013	0.00381588	0.0245055	0.0176445	0.0188038	0.0457519	0.0335198	0.00465122	0.00767767	0.047107	0.00414251	0.519844	1.28009	0.162325	0.412006	0.758328	1.31869	2.42715	6.16046	1.314649	0.2368911	0.0426603	0.0418432	0.0231683	0.0490742	0.0276861	0.0706789	0.0382977	0.00422768	0.0266886	0.0223099	0.0430249	0.0512709	0.00820489	0.0191859	0.0026839	0.0146838	0.00994391	0.0364098	0.0203771	0.0139242	0.00729374	0.0106329	0.00613167	0.0111216	0.00729138	0.000837683	0.00345332	0.0169157	0.0808725	0.021538	0.0139195	0.00430699	0.00119383	0.00748119	0.0895856	0.00427765	0.0129874	0.0065754	0.0141272	0.00983048	0.00382745	0.00182789	0.0117387	0.00845211	0.00900745	0.0219162	0.0160567	0.00222804	0.00367778	0.0225653	0.00198436	0.542383	0.457617	0.5423829	2.087585
2736	-2360.243	-2431.484	71.2406	0.160741	0.0788189	0.0262412	0.0636662	0.0561727	0.1269	0.0469337	0.0148153	0.0532548	0.0220068	0.0864777	0.19305	0.0279352	0.0156651	0.00437633	0.0609342	0.0131037	0.0639054	0.049384	0.0644525	0.0256558	0.00918744	0.0112845	0.0214075	0.0492669	0.00307797	0.00784824	0.0360575	0.232408	0.00371371	0.0156392	0.05906	0.000856213	0.0563942	0.139408	0.00626705	0.0278744	0.0143438	0.00623544	0.0226792	0.00196962	0.00667382	0.0129062	0.0316151	0.0154172	0.0185803	0.023591	0.00807467	0.00466434	0.0456037	0.0183787	0.499142	1.29217	0.122033	0.358486	0.726112	1.3772	2.78951	8.1945	1.520949	0.2253319	0.074246	0.0364064	0.0121208	0.0294074	0.0259461	0.0586152	0.0216787	0.00684318	0.0245984	0.0101649	0.039944	0.0891697	0.0129032	0.0072357	0.00202143	0.0281455	0.00605257	0.0295178	0.0228104	0.0297705	0.0118504	0.00424367	0.00521231	0.0098881	0.0227563	0.00142171	0.0036251	0.0166549	0.107349	0.00171536	0.00722371	0.0272798	0.000395484	0.0260484	0.0643924	0.00289474	0.0128751	0.0066254	0.00288014	0.0104755	0.000909766	0.00308263	0.00596137	0.014603	0.00712117	0.00858221	0.0108967	0.00372968	0.00215445	0.0210643	0.00848909	0.558573	0.441427	0.5585726	2.164975
2772	-2365.151	-2437.634	72.48297	0.0969457	0.0251665	0.0219367	0.0276279	0.0409284	0.06247	0.0379525	0.012175	0.0283458	0.0117298	0.0337223	0.0535737	0.00909182	0.00965062	0.00583633	0.0101382	0.0083482	0.0378424	0.0249906	0.0254113	0.00488125	0.0159215	0.00558528	0.0195171	0.0114984	0.00504783	0.00208253	0.0114118	0.0884295	0.000491325	0.00604426	0.0141308	0.000119929	0.0238246	0.0538497	0.00119252	0.00977538	0.0108633	0.00576965	0.018412	3.19933e-05	0.00319426	0.0133648	0.0216548	0.0141016	0.0327092	0.00798675	0.0171644	0.0012504	0.0485483	0.0108923	0.488582	1.29833	0.0844811	0.299625	0.686597	1.45646	3.33751	11.837	1.786868	0.2195181	0.091146	0.0236609	0.0206243	0.0259751	0.0384799	0.0587328	0.035682	0.0114467	0.02665	0.0110281	0.0317049	0.0503687	0.00854791	0.00907328	0.00548717	0.00953174	0.00784878	0.0355785	0.0234955	0.0238911	0.00458924	0.014969	0.00525115	0.0183495	0.0108105	0.00474585	0.00195795	0.0107291	0.0831392	0.000461932	0.00568266	0.0132854	0.000112754	0.0223993	0.0506282	0.00112117	0.00919057	0.0102134	0.00542448	0.0173105	3.00793e-05	0.00300316	0.0125652	0.0203593	0.013258	0.0307524	0.00750894	0.0161375	0.00117559	0.0456439	0.0102407	0.668866	0.331134	0.6688656	1.063631
2808	-2356.729	-2429.189	72.46051	0.0822892	0.0323475	0.0204821	0.0343341	0.0442032	0.0660946	0.0469276	0.0267045	0.0442699	0.0076324	0.0487041	0.134111	0.0131152	0.0104257	0.00912202	0.0221669	0.0096085	0.0325129	0.0177285	0.0188988	0.00614969	0.0122808	0.00627493	0.00508926	0.0167312	0.00539052	0.00107652	0.0148823	0.0979925	0.00357687	0.0110348	0.0241763	0.00036699	0.0254489	0.0863746	0.000911072	0.0175609	0.0111532	0.0210571	0.00990899	0.000744878	0.00135683	0.021789	0.0293572	0.0236023	0.0153753	0.00765104	0.00665849	0.000216843	0.0284294	0.016727	0.397275	1.35159	0.0898145	0.308706	0.693022	1.44295	3.23933	11.1341	1.742602	0.1714599	0.0657775	0.0258568	0.0163723	0.0274448	0.0353336	0.0528324	0.0375114	0.0213461	0.0353869	0.00610093	0.0389314	0.107201	0.0104836	0.00833374	0.00729165	0.017719	0.00768051	0.025989	0.0141712	0.0151067	0.00491572	0.00981662	0.00501583	0.00406807	0.013374	0.00430889	0.00086051	0.0118961	0.0783298	0.00285915	0.00882064	0.0193252	0.000293352	0.0203424	0.0690431	0.000728261	0.0140372	0.00891526	0.0168319	0.0079207	0.000595415	0.00108457	0.017417	0.0234665	0.0188664	0.0122901	0.00611582	0.00532244	0.000173333	0.0227249	0.0133707	0.660091	0.339909	0.6600909	1.251024
